Date,Close
2026-06-15,17000.35
2026-06-16,17080.08
2026-06-17,17487.49
2026-06-18,17576.38
2026-06-19,17713.32
2026-06-22,17838.74
2026-06-23,17617.2
2026-06-24,17357.26
2026-06-25,17342.21
2026-06-29,17308.18
2026-06-30,17408.66
2026-07-01,17390.83
2026-07-02,17329.05
2026-07-03,16973.44
2026-07-06,17167.18
2026-07-07,16886.43
2026-07-08,16618.52
2026-07-09,16768.47
2026-07-10,17001.4
2026-07-13,16888.09
2026-07-14,16794.18
2026-07-15,17002.59
2026-07-16,16966.93
2026-07-17,16765.81
2026-07-20,16807.78
2026-07-21,16852.27
2026-07-22,16790.12
2026-07-23,16669.63
2026-07-24,16603.48
2026-07-27,16743.48
